circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.882026172983832,1.2004716251016698,0.22363467098043502,0.11510383983372796,0.12661185298577785,0.09894933804674935,0.027348308735700145,0.008087358976130289,0.2121738764808535,0.40130988973753645,0.0,0.0,0.0,0.06189294586129686,0.22748039653202273,7.882026172983832,38.20047162510167,0.22152924712709096,0.2610621728901149,0.15638212938725668,4.520082587129953,0.018320385311223146,246.72420969011668,1.0,0.0,72.97297297297297,4.832792865125708,0.31271027799575524,0.0,0.0,0.0,0.0,4862.168993508184,72.97297297297297,218.61861861861863,0.006078499369269216,0.00020365451214411203,562.0,0.43578789827967707,3.4006508433465217,1.481962483804992,-0.9538638514488961,-0.38584524253157193,0.09185298637258574,300.0,enhanced_biomarker_detection,0,45.20082587129953,22.600412935649764,0.01230207679667456,0.051200471625101676,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4578817240420474,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.0,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,0.3676714339294247,0.0,0.0,0.0,0.0,0.0,
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,8.711333161369865,0.052812477464307506,164.9483906006357,1.0,0.0,81.08108108108108,9.213603850377327,0.5022706890074611,0.0,0.0,0.0,0.0,9300.271755292864,81.08108108108108,230.93093093093094,0.009406515227153921,5.938964765995449e-05,539.0,0.45858927773214475,6.248090812510419,2.865307452914003,-0.8194522522896063,-0.6282799766378919,0.17759359585813267,300.0,enhanced_biomarker_detection,1,87.11333161369865,43.556665806849324,0.010652007244741895,0.04944941922771493,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47536825421216145,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.0,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,0.6607081214003836,0.0,0.0,0.0,0.0,0.0,
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,7.042268472202239,0.04177054056966121,168.59414257418496,1.0,0.0,84.68468468468468,7.413833243338024,0.3715647711357846,0.0,0.0,0.0,0.0,7479.126902135256,84.68468468468468,243.84384384384384,0.008807003968683058,0.008911868616295464,571.0,0.466821010357839,4.933132883154573,2.3028900767436973,-0.7851518960801345,-0.6881498795530185,0.14273460573279675,300.0,enhanced_biomarker_detection,2,70.4226847220224,35.2113423610112,0.01124149585517708,0.04523935491857234,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4333387940708392,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.0,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,0.49687639284476826,0.0,0.0,0.0,0.0,0.0,
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,8.343653876952734,0.059297416321741694,140.7085568733876,1.0,0.0,82.28228228228228,8.824350991763733,0.4806971148109983,0.0,0.0,0.0,0.0,8925.470856635686,82.28228228228228,232.73273273273273,0.011459184359998074,0.0016116734491065656,274.0,0.46017745595056325,5.933749406808762,2.73057770627342,-0.7950266832223775,-0.6477615988253307,0.1692429596460841,300.0,enhanced_biomarker_detection,3,83.43653876952735,41.71826938476367,0.010783372659174447,0.050048634275230146,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.46713624300658196,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.0,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,0.6585893637762235,0.0,0.0,0.0,0.0,0.0,
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,-1.134164100590187,4.00063614486569,0.07162569093990878,0.09672042018045067,0.014404357116087799,0.3230859121026138,1.1535665514500548,0.3196634256866895,0.344315139353288,0.0386824206819113,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.2894420449691526,0.11067409174665879,5.865835899409813,41.00063614486569,0.38962916325877606,0.34001068256930284,0.37605727898129243,56.63374317047025,0.25627365712269295,220.98932760520296,1.0,0.0,73.27327327327328,60.53351698824979,3.8997738177795394,0.0,0.0,0.0,0.0,61089.751236777774,73.27327327327328,227.32732732732734,0.009188863892312035,0.2502951454294664,595.0,0.43402611276105074,42.354158960783565,18.382810973012514,-0.9454656695131578,-0.3643856138457622,1.1393784284326902,300.0,enhanced_biomarker_detection,100,566.3374317047025,283.1687158523512,0.011934408403609013,0.054000636144865694,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43249824846200324,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.2481,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,4.668594789147618,0.0,0.0,0.0,0.25442937313452724,0.1,Very Low
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,67.22518511242971,0.32607122409120237,206.1671811114089,1.0,0.0,73.87387387387388,71.69588955468281,4.4707044422530915,0.0,0.0,0.0,0.0,72224.04411772343,73.87387387387388,215.6156156156156,0.007366594742336014,0.028703369185253336,413.0,0.4383037532911029,50.49944735556666,22.134097315071326,-0.9461970777767401,-0.40848026612244226,1.371885564761882,300.0,enhanced_biomarker_detection,101,672.2518511242971,336.12592556214855,0.012774111303302613,0.04919201994610261,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4745136967253746,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.2481,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,5.448918114526698,0.0,0.0,0.0,0.25442937313452724,0.1,Very Low
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,67.49421572718381,0.3586312460207277,188.19948478020476,1.0,0.0,81.68168168168168,70.81602399901847,3.321808271834651,0.0,0.0,0.0,0.0,71326.8131566365,81.68168168168168,225.82582582582583,0.007212903644874424,0.28584175701005904,374.0,0.46681821566235354,47.95934158896178,22.38829426490044,-0.8020588964249966,-0.661404994195772,1.3876408549421422,300.0,enhanced_biomarker_detection,102,674.9421572718381,337.47107863591907,0.01124149585517708,0.04523935491857234,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.4346412033324162,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.2481,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,4.397702009896834,0.0,0.0,0.0,0.25442937313452724,0.1,Very Low
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,78.66334608912034,0.4305438581877417,182.7069289066914,1.0,0.0,79.27927927927928,83.3389586077151,4.675612518594763,0.0,0.0,0.0,0.0,84027.32815028263,79.27927927927928,230.93093093093094,0.008259876941920447,0.06115995101916997,271.0,0.45256065267300316,56.87724025128878,25.740400970362458,-0.8502147147924137,-0.5621595632932754,1.595406581066132,300.0,enhanced_biomarker_detection,103,786.6334608912034,393.3167304456017,0.010783372659174447,0.050048634275230146,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4685172980828925,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,0.2481,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,5.967244093157988,0.0,0.0,0.0,0.25442937313452724,0.1,Very Low
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.5292157037902991,0.7202829750610018,0.134180802588261,0.06906230390023678,0.0759671117914667,0.05936960282804961,0.016408985241420086,0.004852415385678172,0.1273043258885121,0.24078593384252187,0.0,0.0,0.0,0.03713576751677811,0.13648823791921363,7.5292157037903,37.720282975061004,0.13291754827625454,0.1566373037340689,0.09382927763235399,171.8315623549097,1.0787778188776576,159.28355157847088,1.0,0.0,78.37837837837839,182.3550827635593,10.523520408649608,0.0,0.0,0.0,0.0,184020.17145284254,78.37837837837839,229.72972972972974,0.00913102428541673,0.1497683760548875,227.0,0.45002942053304273,125.03485996451376,56.26936557626027,-0.8667422573594277,-0.5422113092820364,3.4876114111876473,300.0,enhanced_biomarker_detection,200,1718.315623549097,859.1578117745485,0.011381246078004736,0.050720282975061,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.46833822982752726,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,1.2405,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,13.75985386528258,0.0,0.0,0.0,0.7571487095270704,0.5,Low
pBAD,RBS1,CFP,T2,simple,very_low_copy,none,none,none,none,0,none,0.9,0.4,0.02,inducible,1.1,1.5,1,0.05,0.95,0.9,0.3,strong,minimal,0.75,0.35,50,fluorescent_protein,0.28,0.022,0.55,434,477,0.9,0.8,medium,0.1,0.2,0.8,1,0,1,1.3745401188473625,0.9556428757689246,1.231993941811405,1.0986584841970366,0.016445845403801215,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,232.90193839794586,1.6465923273710295,141.44480969967842,1.0,0.0,81.98198198198199,246.24258080129997,13.340642403354115,0.0,0.0,0.0,0.0,248803.00554420092,81.98198198198199,236.03603603603605,0.010397977208365224,0.23981131566758265,173.0,0.45949595502269297,166.06065014365944,76.3041970294501,-0.8108977301769132,-0.6377631654613385,4.729383129809002,300.0,enhanced_biomarker_detection,201,2329.0193839794583,1164.5096919897292,0.010652007244741895,0.04944941922771493,1,0,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47496166080556806,Mercury,metal,ppb,2.481,0.5424,200,5e-10,1440,1.2405,simple,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pBAD"", ""rbs"": ""RBS1"", ""cds"": ""CFP"", ""terminator"": ""T2""}], ""edges"": []}",False,True,0.0,0.0,1.0,0.0,18.280419385467205,0.0,0.0,0.0,0.7571487095270704,0.5,Low
