circuit_promoter,circuit_rbs,circuit_coding_sequence,circuit_terminator,circuit_architecture,circuit_copy_number,circuit_activator,circuit_repressor,circuit_insulator,circuit_operator,circuit_n_secondary_genes,circuit_secondary_genes,promoter_strength,promoter_noise_sensitivity,promoter_leakiness,promoter_type,promoter_copy_number_effect,promoter_hill_coefficient,promoter_binding_sites,promoter_activation_threshold,promoter_saturation_level,rbs_efficiency,rbs_temperature_sensitivity,rbs_strength_class,rbs_secondary_structure,reporter_signal_strength,reporter_pH_sensitivity,reporter_maturation_time,reporter_gene_type,reporter_temperature_sensitivity,reporter_photobleaching_rate,reporter_quantum_yield,reporter_excitation_wavelength,reporter_emission_wavelength,terminator_efficiency,terminator_stability,terminator_type,terminator_read_through,copy_multiplier,copy_noise_factor,arch_complexity,arch_regulatory_elements,arch_genes,reg_hill_coefficient,reg_binding_affinity,reg_activation_strength,reg_repression_strength,reg_leakage_rate,env_pH_variation,env_temperature_variation,env_immune_signal_level,env_metabolic_flux_noise,env_ionic_strength,env_oxidative_stress,env_transcriptional_bursting,env_translational_variability,env_metabolic_load,env_resource_competition,env_noise_autocorrelation,env_noise_frequency,env_noise_amplitude_modulation,env_intrinsic_noise_level,env_extrinsic_noise_level,env_pH_actual,env_temperature_actual,env_total_stress,env_static_stress,env_dynamic_stress,perf_signal_strength,perf_noise_level,perf_snr,perf_false_positive_rate,perf_sensitivity,perf_response_time,perf_steady_state_protein,perf_background_noise,perf_specificity,perf_precision,perf_recall,perf_f1_score,perf_dynamic_range,perf_response_delay,perf_settling_time,perf_overshoot,perf_noise_power_spectral_density,perf_noise_autocorrelation_time,perf_coefficient_of_variation,perf_signal_mean,perf_signal_std,perf_signal_skewness,perf_signal_kurtosis,perf_confidence_interval_width,sim_simulation_duration,sim_simulation_method,sim_random_seed,sim_transcription_rate,sim_translation_rate,sim_protein_degradation_rate,sim_mRNA_degradation_rate,sim_circuit_complexity,sim_regulatory_interactions,sim_simulation_timesteps,sim_noise_model,sim_stochastic_method,robustness_score,performance_class,noise_tolerance,response_class,dynamic_range_class,multi_objective_score,target_biomarker,target_biomarker_type,target_biomarker_unit,target_biomarker_threshold,target_biomarker_binding_affinity,target_biomarker_molecular_weight,target_biomarker_diffusion_coefficient,target_biomarker_stability_half_life,env_target_biomarker_concentration,circuit_logic_type,circuit_topology,detection_biomarker_present,detection_circuit_detected,detection_true_positive,detection_true_negative,detection_false_positive,detection_false_negative,detection_signal_threshold,detection_accuracy,detection_balanced_accuracy,detection_matthews_correlation,biomarker_binding_fraction,concentration_ratio,conc_category
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-1.7012461508852805,6.000954217298535,0.10743853640986317,0.14508063027067603,0.0216065356741317,0.4846288681539207,1.730349827175082,0.4794951385300342,0.516472709029932,0.05802363102286695,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.43416306745372896,0.16601113761998817,5.2987538491147195,43.000954217298535,0.5844437448881641,0.5100160238539543,0.5640859184719387,4.399272244273416,0.014285355030483789,307.95680155555993,1.0,0.0,68.76876876876877,4.699260353335337,0.2999881090619215,0.0,0.0,0.0,0.0,4724.714383272785,68.76876876876877,205.7057057057057,0.005416603470242425,0.007601063380286333,408.0,0.4264109361127305,3.3747258110126492,1.4390199921976974,-1.032393978366831,-0.2108035398240089,0.0891913831677041,300.0,enhanced_biomarker_detection,50000,43.992722442734156,21.996361221367078,0.012901612605413521,0.05600095421729854,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,high,medium,very_high,0.405957892415247,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.0,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.34284417415337287,0.0,0.0,0.0,0.0,0.0,
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,6.571492993071474,0.029661269720733897,221.55130427467344,1.0,0.0,73.87387387387388,7.005809918661268,0.43431692558979385,0.0,0.0,0.0,0.0,7055.4822834280285,73.87387387387388,217.71771771771773,0.0070901673530206055,0.00010793712557280933,494.0,0.43823266085404267,4.928833650454944,2.1599758855458147,-0.947667600676122,-0.404459120636409,0.13387669239153327,300.0,enhanced_biomarker_detection,50001,65.71492993071475,32.85746496535737,0.012774111303302613,0.04919201994610261,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4745136967253746,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.0,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.5233007347519956,0.0,0.0,0.0,0.0,0.0,
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,6.9000739885667395,0.05964603281741399,115.68370372073136,1.0,0.0,76.87687687687688,7.292628831716769,0.3925548431500291,0.0,0.0,0.0,0.0,7400.660697766145,76.87687687687688,227.62762762762762,0.014813844025562975,0.008453677624943975,438.0,0.44890810809778586,5.096254836670389,2.287750117113895,-0.943157986389611,-0.4843694553979736,0.1417962213129785,300.0,enhanced_biomarker_detection,50002,69.0007398856674,34.5003699428337,0.01124149585517708,0.04523935491857234,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43693669965594556,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.0,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.571492941602271,0.0,0.0,0.0,0.0,0.0,
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,7.7606620033562015,0.04262618458595062,182.06325709747142,1.0,0.0,80.78078078078079,8.21435183090948,0.45368982755327897,0.0,0.0,0.0,0.0,8282.499921382494,80.78078078078079,236.03603603603605,0.008296222498844161,0.000859851922259062,465.0,0.45640180038250966,5.577291943670296,2.54548608434999,-0.8351731006193783,-0.6051995491601825,0.15777086206466534,300.0,enhanced_biomarker_detection,50003,77.60662003356201,38.803310016781005,0.010783372659174447,0.050048634275230146,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4678139354603849,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.0,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.5815683813111308,0.0,0.0,0.0,0.0,0.0,
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-0.1134164100590187,0.4000636144865691,0.007162569093990878,0.009672042018045068,0.00144043571160878,0.03230859121026138,0.11535665514500547,0.03196634256866895,0.034431513935328804,0.0038682420681911303,0.6721514930979355,0.05939321535345923,0.3411053504286575,0.028944204496915267,0.01106740917466588,6.886583589940981,37.40006361448657,0.0389629163258776,0.034001068256930285,0.03760572789812925,9.251647472687056,0.0771503262327273,119.91715297196619,1.0,0.0,83.78378378378379,9.789610919384597,0.5379634466975405,0.0,0.0,0.0,0.0,9921.424647388656,83.78378378378379,234.23423423423424,0.01346465442697554,0.004715297761709421,471.0,0.4619866111526109,6.578271076213683,3.039073161743198,-0.7876095191877401,-0.6787891081359234,0.18836370607315686,300.0,enhanced_biomarker_detection,50100,92.51647472687056,46.25823736343528,0.010193440840360902,0.050400063614486575,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4799620141640216,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.8582000000000001,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.7694144253957224,0.0,0.0,0.0,3.7427749403101435e-09,0.1,Very Low
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-0.24065185159459282,-0.8079800538973905,0.1438510760772493,0.13870556516513066,0.019142345763425914,0.11889193081204213,0.02722912552474841,0.04754435738037091,0.24292443710849185,0.013331929996635716,0.6762595947537264,0.047531980423231666,0.10004574992693796,0.002390272687356345,0.016751275675477465,6.759348148405407,36.19201994610261,0.10730706248124267,0.12367346246702997,0.05836189972884679,6.5837884987733375,0.03673596290888231,179.2191622988997,1.0,0.0,73.27327327327328,7.0289257354098655,0.445137236636528,0.0,0.0,0.0,0.0,7083.531945995024,73.27327327327328,218.018018018018,0.007768784682140996,0.0008868463355426558,414.0,0.4345780495042542,4.9723905112393165,2.1608917697478436,-0.9777275873384327,-0.35683900731594065,0.13393345948250024,300.0,enhanced_biomarker_detection,50101,65.83788498773337,32.91894249386669,0.012774111303302613,0.04919201994610261,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4748465635786333,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.8582000000000001,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.5553451253631749,0.0,0.0,0.0,3.7427749403101435e-09,0.1,Very Low
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,-0.9768982049641013,-4.76064508142766,0.15392287335634425,0.06207479275885406,0.05514540445464244,0.5992948370230589,0.5771938329284025,0.19769473495277112,0.23445245854530491,0.13970754247738118,0.12074098546231307,0.049239541192780345,0.3198649911514837,0.010151338720060705,0.020400447536666647,6.023101795035899,32.23935491857234,0.3472449189603627,0.3872334367832944,0.19660005919343118,6.922257451769801,0.05943249049099412,116.4726127843951,1.0,0.0,80.48048048048048,7.304413418718551,0.3821559669487495,0.0,0.0,0.0,0.0,7393.2389984550855,80.48048048048048,240.24024024024024,0.012160535643958425,0.008246948673286084,425.0,0.45808015707622624,4.9287240424483425,2.2577506835501095,-0.8408775880759909,-0.5918788499506658,0.13993683715687982,300.0,enhanced_biomarker_detection,50102,69.222574517698,34.611287258849,0.01124149585517708,0.04523935491857234,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,medium,medium,very_high,0.43518938155893067,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.8582000000000001,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.5604534384217319,0.0,0.0,0.0,3.7427749403101435e-09,0.1,Very Low
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,0.29416616108726495,0.04863427523014299,0.12040906522468352,0.039168632958722374,0.05287908253245179,0.33361521026269203,0.0600141668918399,0.1663531003951191,0.16190079535414023,0.05487109163784457,0.6665182580944838,0.059571811231711805,0.21636189556517774,0.015058477350339706,0.04418784295148429,7.294166161087265,37.04863427523014,0.1288240733867773,0.14085026326480482,0.08373091243012798,7.727495064629988,0.06554029990153462,117.90448130752372,1.0,0.0,78.97897897897899,8.188406703364846,0.46091163873485796,0.0,0.0,0.0,0.0,8287.164793021204,78.97897897897899,229.42942942942943,0.012060721118771059,0.0008615076437952172,247.0,0.45167185189578213,5.617392665208539,2.537218147920524,-0.8689161018403162,-0.5534295917866121,0.15725841005560015,300.0,enhanced_biomarker_detection,50103,77.27495064629989,38.63747532314994,0.010783372659174447,0.050048634275230146,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.4686611798665081,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,0.8582000000000001,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.6575325384394618,0.0,0.0,0.0,3.7427749403101435e-09,0.1,Very Low
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,0.26460785189514957,0.3601414875305009,0.0670904012941305,0.03453115195011839,0.03798355589573335,0.029684801414024804,0.008204492620710043,0.002426207692839086,0.06365216294425605,0.12039296692126093,0.0,0.0,0.0,0.018567883758389057,0.06824411895960682,7.26460785189515,37.3601414875305,0.06645877413812727,0.07831865186703445,0.046914638816176996,7.728096696792909,0.050816680875529506,152.07795085480151,1.0,0.0,80.78078078078079,8.17956804501308,0.4514713482201704,0.0,0.0,0.0,0.0,8272.98259374559,80.78078078078079,231.83183183183183,0.011420474555433779,7.671470422867583e-05,391.0,0.45661264291105086,5.558245415114937,2.5379651289438625,-0.8309681473483207,-0.6091318708554607,0.15730470841909253,300.0,enhanced_biomarker_detection,50200,77.28096696792909,38.640483483964545,0.010690623039002367,0.050360141487530506,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47716873034768237,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,4.291,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.6039213908467589,0.0,0.0,0.0,1.0380814639164176e-05,0.5,Low
pT7,RBS2,GFP,T6,cascade,genomic_integration,none,none,none,Operator1,2,"YFP,mCherry",1.0,0.6,0.01,synthetic,1.3,3.0,1,0.01,0.99,0.7,0.2,medium,moderate,0.8,0.3,45,fluorescent_protein,0.25,0.02,0.6,488,509,0.99,0.98,ultra_strong,0.01,0.5,0.6,5,4,3,4.925879806965068,0.2797064039425238,1.0142344384136117,1.0924145688620426,0.005598590859279775,0.24365180454948623,-0.5505807722850677,0.08509238033416218,0.032600362237094706,-0.03051042409401062,0.05229184807055244,0.019869590170505724,0.0960893482410644,0.15361991926553367,0.006665964998317858,0.0,0.0,0.0,0.0011951363436781726,0.008375637837738733,7.243651804549486,36.449419227714934,0.07754497191892346,0.0832008160856355,0.04763593280947309,8.206009606851225,0.04738241298610923,173.186823753719,1.0,0.0,81.98198198198199,8.682870010516167,0.4768604036649415,0.0,0.0,0.0,0.0,8759.671253338347,81.98198198198199,229.12912912912913,0.0088451448345032,0.00022256212755858873,499.0,0.4598004266673725,5.8928825017040465,2.7095498885842138,-0.8126316003699613,-0.6500665761895279,0.167939642002919,300.0,enhanced_biomarker_detection,50201,82.06009606851225,41.030048034256126,0.010652007244741895,0.04944941922771493,5,4,1000,biomarker_responsive_stochastic,enhanced_biomarker_detection,0.0,excellent,low,medium,very_high,0.47496166080556806,Glucose,metabolite,mM,8.582,44.0869,180,6e-10,30,4.291,cascade,"{""nodes"": [{""id"": ""main_gene"", ""promoter"": ""pT7"", ""rbs"": ""RBS2"", ""cds"": ""GFP"", ""terminator"": ""T6""}, {""id"": ""secondary_gene_1"", ""cds"": ""YFP""}, {""id"": ""secondary_gene_2"", ""cds"": ""mCherry""}, {""id"": ""operator"", ""type"": ""Operator1""}], ""edges"": [{""from"": ""main_gene"", ""to"": ""secondary_gene_1"", ""type"": ""activation""}, {""from"": ""secondary_gene_1"", ""to"": ""secondary_gene_2"", ""type"": ""activation""}]}",False,True,0.0,0.0,1.0,0.0,0.6190076426232691,0.0,0.0,0.0,1.0380814639164176e-05,0.5,Low
